player_name,draft_year,draft_round,draft_pick,nba2k_version,nba_season,overall_rating,Name match,Updated draft year,Updated draft pick
Marcus Morris,2011,1,14,NBA 2K21,2020-21,79,Marcus Morris,2011,14
Kawhi Leonard,2011,1,14,NBA 2K22,2021-22,93,Kawhi Leonard,2011,15
Marcus Morris,2011,1,14,NBA 2K22,2021-22,78,Marcus Morris,2011,14
Kawhi Leonard,2011,1,14,NBA 2K23,2022-23,95,Kawhi Leonard,2011,15
Marcus Morris,2011,1,14,NBA 2K23,2022-23,78,Marcus Morris,2011,14
Kawhi Leonard,2011,1,14,NBA 2K24,2023-24,93,Kawhi Leonard,2011,15
Marcus Morris,2011,1,14,NBA 2K24,2023-24,77,Marcus Morris,2011,14
Kawhi Leonard,2011,1,14,NBA 2K25,2024-25,92,Kawhi Leonard,2011,15
Marcus Morris,2011,1,14,NBA 2K25,2024-25,75,Marcus Morris,2011,14
Kawhi Leonard,2011,1,14,NBA 2K26,2025-26,90,Kawhi Leonard,2011,15
Marcus Morris,2011,1,14,NBA 2K26,2025-26,74,Marcus Morris,2011,14
Tobias Harris,2011,1,19,NBA 2K12,2011-12,71,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K13,2012-13,75,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K14,2013-14,78,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K15,2014-15,79,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K16,2015-16,80,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K17,2016-17,81,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K18,2017-18,82,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K19,2018-19,83,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K20,2019-20,82,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K21,2020-21,82,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K22,2021-22,82,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K23,2022-23,83,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K24,2023-24,82,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K25,2024-25,80,Tobias Harris,2011,19
Tobias Harris,2011,1,19,NBA 2K26,2025-26,79,Tobias Harris,2011,19
Kenneth Faried,2011,1,22,NBA 2K12,2011-12,72,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K13,2012-13,78,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K14,2013-14,80,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K15,2014-15,81,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K16,2015-16,81,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K17,2016-17,80,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K18,2017-18,78,Kenneth Faried,2011,22
Kenneth Faried,2011,1,22,NBA 2K19,2018-19,76,Kenneth Faried,2011,22
Nikola Mirotic,2011,1,23,NBA 2K15,2014-15,75,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K16,2015-16,79,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K17,2016-17,81,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K18,2017-18,81,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K19,2018-19,82,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K20,2019-20,80,Nikola Mirotic,2011,2011
Nikola Mirotic,2011,1,23,NBA 2K21,2020-21,77,Nikola Mirotic,2011,2011
Jimmy Butler,2011,1,30,NBA 2K12,2011-12,66,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K13,2012-13,73,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K14,2013-14,77,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K15,2014-15,80,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K16,2015-16,84,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K17,2016-17,88,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K18,2017-18,91,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K19,2018-19,91,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K20,2019-20,90,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K21,2020-21,91,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K22,2021-22,91,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K23,2022-23,89,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K24,2023-24,88,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K25,2024-25,89,Jimmy Butler,2011,30
Jimmy Butler,2011,1,30,NBA 2K26,2025-26,88,Jimmy Butler,2011,30
Anthony Davis,2012,1,1,NBA 2K13,2012-13,83,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K14,2013-14,88,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K15,2014-15,90,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K16,2015-16,92,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K17,2016-17,94,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K18,2017-18,96,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K19,2018-19,97,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K20,2019-20,93,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K21,2020-21,92,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K22,2021-22,91,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K23,2022-23,88,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K24,2023-24,87,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K25,2024-25,89,Anthony Davis,2012,1
Anthony Davis,2012,1,1,NBA 2K26,2025-26,90,Anthony Davis,2012,1
Michael Kidd-Gilchrist,2012,1,2,NBA 2K13,2012-13,74,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K14,2013-14,77,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K15,2014-15,78,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K16,2015-16,79,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K17,2016-17,79,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K18,2017-18,79,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K19,2018-19,78,Michael Kidd-Gilchrist,2012,2
Michael Kidd-Gilchrist,2012,1,2,NBA 2K20,2019-20,77,Michael Kidd-Gilchrist,2012,2
Bradley Beal,2012,1,3,NBA 2K13,2012-13,78,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K14,2013-14,82,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K15,2014-15,84,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K16,2015-16,85,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K17,2016-17,87,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K18,2017-18,88,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K19,2018-19,89,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K20,2019-20,92,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K21,2020-21,93,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K22,2021-22,93,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K23,2022-23,92,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K24,2023-24,90,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K25,2024-25,88,Bradley Beal,2012,3
Bradley Beal,2012,1,3,NBA 2K26,2025-26,87,Bradley Beal,2012,3
Dion Waiters,2012,1,4,NBA 2K13,2012-13,74,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K14,2013-14,77,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K15,2014-15,77,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K16,2015-16,78,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K17,2016-17,79,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K18,2017-18,80,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K19,2018-19,79,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K20,2019-20,78,Dion Waiters,2012,4
Dion Waiters,2012,1,4,NBA 2K21,2020-21,76,Dion Waiters,2012,4
Thomas Robinson,2012,1,5,NBA 2K13,2012-13,71,Thomas Robinson,2012,5
Thomas Robinson,2012,1,5,NBA 2K14,2013-14,71,Thomas Robinson,2012,5
Thomas Robinson,2012,1,5,NBA 2K15,2014-15,70,Thomas Robinson,2012,5
Thomas Robinson,2012,1,5,NBA 2K16,2015-16,69,Thomas Robinson,2012,5
Damian Lillard,2012,1,6,NBA 2K13,2012-13,82,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K14,2013-14,85,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K15,2014-15,87,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K16,2015-16,88,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K17,2016-17,89,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K18,2017-18,91,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K19,2018-19,93,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K20,2019-20,92,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K21,2020-21,94,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K22,2021-22,96,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K23,2022-23,97,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K24,2023-24,97,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K25,2024-25,97,Damian Lillard,2012,6
Damian Lillard,2012,1,6,NBA 2K26,2025-26,96,Damian Lillard,2012,6
Harrison Barnes,2012,1,7,NBA 2K13,2012-13,75,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K14,2013-14,77,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K15,2014-15,78,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K16,2015-16,80,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K17,2016-17,79,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K18,2017-18,80,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K19,2018-19,80,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K20,2019-20,79,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K21,2020-21,79,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K22,2021-22,79,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K23,2022-23,80,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K24,2023-24,79,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K25,2024-25,78,Harrison Barnes,2012,7
Harrison Barnes,2012,1,7,NBA 2K26,2025-26,77,Harrison Barnes,2012,7
Terrence Ross,2012,1,8,NBA 2K13,2012-13,73,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K14,2013-14,77,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K15,2014-15,77,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K16,2015-16,77,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K17,2016-17,78,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K18,2017-18,78,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K19,2018-19,79,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K20,2019-20,78,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K21,2020-21,77,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K22,2021-22,76,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K23,2022-23,75,Terrence Ross,2012,8
Terrence Ross,2012,1,8,NBA 2K24,2023-24,74,Terrence Ross,2012,8
Andre Drummond,2012,1,9,NBA 2K13,2012-13,74,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K14,2013-14,80,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K15,2014-15,83,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K16,2015-16,85,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K17,2016-17,85,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K18,2017-18,86,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K19,2018-19,85,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K20,2019-20,85,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K21,2020-21,84,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K22,2021-22,79,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K23,2022-23,79,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K24,2023-24,77,Andre Drummond,2012,9
Andre Drummond,2012,1,9,NBA 2K25,2024-25,76,Andre Drummond,2012,9
Austin Rivers,2012,1,10,NBA 2K13,2012-13,72,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K14,2013-14,73,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K15,2014-15,73,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K16,2015-16,74,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K17,2016-17,75,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K18,2017-18,76,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K19,2018-19,76,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K20,2019-20,75,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K21,2020-21,74,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K22,2021-22,73,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K23,2022-23,72,Austin Rivers,2012,10
Austin Rivers,2012,1,10,NBA 2K24,2023-24,71,Austin Rivers,2012,10
Meyers Leonard,2012,1,11,NBA 2K13,2012-13,68,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K14,2013-14,70,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K15,2014-15,71,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K16,2015-16,72,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K17,2016-17,73,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K18,2017-18,73,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K19,2018-19,73,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K20,2019-20,72,Meyers Leonard,2012,11
Meyers Leonard,2012,1,11,NBA 2K21,2020-21,71,Meyers Leonard,2012,11
Jeremy Lamb,2012,1,12,NBA 2K13,2012-13,72,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K14,2013-14,74,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K15,2014-15,75,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K16,2015-16,76,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K17,2016-17,77,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K18,2017-18,77,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K19,2018-19,78,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K20,2019-20,77,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K21,2020-21,76,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K22,2021-22,75,Jeremy Lamb,2012,12
Jeremy Lamb,2012,1,12,NBA 2K23,2022-23,74,Jeremy Lamb,2012,12
John Henson,2012,1,14,NBA 2K13,2012-13,70,John Henson,2012,14
John Henson,2012,1,14,NBA 2K14,2013-14,72,John Henson,2012,14
John Henson,2012,1,14,NBA 2K15,2014-15,73,John Henson,2012,14
John Henson,2012,1,14,NBA 2K16,2015-16,74,John Henson,2012,14
John Henson,2012,1,14,NBA 2K17,2016-17,75,John Henson,2012,14
John Henson,2012,1,14,NBA 2K18,2017-18,75,John Henson,2012,14
John Henson,2012,1,14,NBA 2K19,2018-19,75,John Henson,2012,14
John Henson,2012,1,14,NBA 2K20,2019-20,74,John Henson,2012,14
John Henson,2012,1,14,NBA 2K21,2020-21,73,John Henson,2012,14
John Henson,2012,1,14,NBA 2K22,2021-22,71,John Henson,2012,14
Moe Harkless,2012,1,15,NBA 2K13,2012-13,72,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K14,2013-14,74,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K15,2014-15,75,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K16,2015-16,75,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K17,2016-17,77,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K18,2017-18,77,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K19,2018-19,77,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K20,2019-20,76,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K21,2020-21,75,Moe Harkless,2012,2012
Moe Harkless,2012,1,15,NBA 2K22,2021-22,74,Moe Harkless,2012,2012
Arnett Moultrie,2012,1,16,NBA 2K13,2012-13,68,Arnett Moultrie,2012,27
Arnett Moultrie,2012,1,16,NBA 2K14,2013-14,67,Arnett Moultrie,2012,27
Kendall Marshall,2012,1,17,NBA 2K13,2012-13,69,Kendall Marshall,2012,13
Kendall Marshall,2012,1,17,NBA 2K14,2013-14,70,Kendall Marshall,2012,13
Kendall Marshall,2012,1,17,NBA 2K15,2014-15,70,Kendall Marshall,2012,13
Kendall Marshall,2012,1,17,NBA 2K16,2015-16,69,Kendall Marshall,2012,13
Jared Sullinger,2012,1,21,NBA 2K13,2012-13,73,Jared Sullinger,2012,21
Jared Sullinger,2012,1,21,NBA 2K14,2013-14,77,Jared Sullinger,2012,21
Jared Sullinger,2012,1,21,NBA 2K15,2014-15,77,Jared Sullinger,2012,21
Jared Sullinger,2012,1,21,NBA 2K16,2015-16,77,Jared Sullinger,2012,21
Jared Sullinger,2012,1,21,NBA 2K17,2016-17,76,Jared Sullinger,2012,21
Evan Fournier,2012,1,28,NBA 2K13,2012-13,70,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K14,2013-14,74,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K15,2014-15,76,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K16,2015-16,78,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K17,2016-17,80,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K18,2017-18,82,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K19,2018-19,82,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K20,2019-20,82,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K21,2020-21,80,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K22,2021-22,79,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K23,2022-23,78,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K24,2023-24,76,Evan Fournier,2012,20
Evan Fournier,2012,1,28,NBA 2K25,2024-25,74,Evan Fournier,2012,20
Draymond Green,2012,2,35,NBA 2K13,2012-13,69,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K14,2013-14,75,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K15,2014-15,79,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K16,2015-16,82,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K17,2016-17,87,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K18,2017-18,87,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K19,2018-19,88,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K20,2019-20,88,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K21,2020-21,86,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K22,2021-22,85,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K23,2022-23,85,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K24,2023-24,84,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K25,2024-25,84,Draymond Green,2012,35
Draymond Green,2012,2,35,NBA 2K26,2025-26,82,Draymond Green,2012,35
Khris Middleton,2012,2,39,NBA 2K13,2012-13,70,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K14,2013-14,73,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K15,2014-15,75,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K16,2015-16,79,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K17,2016-17,82,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K18,2017-18,85,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K19,2018-19,88,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K20,2019-20,90,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K21,2020-21,91,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K22,2021-22,91,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K23,2022-23,90,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K24,2023-24,89,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K25,2024-25,88,Khris Middleton,2012,39
Khris Middleton,2012,2,39,NBA 2K26,2025-26,85,Khris Middleton,2012,39
Anthony Bennett,2013,1,1,NBA 2K14,2013-14,70,Anthony Bennett,2013,1
Anthony Bennett,2013,1,1,NBA 2K15,2014-15,68,Anthony Bennett,2013,1
Anthony Bennett,2013,1,1,NBA 2K16,2015-16,67,Anthony Bennett,2013,1
Victor Oladipo,2013,1,2,NBA 2K14,2013-14,77,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K15,2014-15,80,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K16,2015-16,82,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K17,2016-17,82,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K18,2017-18,86,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K19,2018-19,87,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K20,2019-20,82,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K21,2020-21,75,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K22,2021-22,80,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K23,2022-23,82,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K24,2023-24,82,Victor Oladipo,2013,2
Victor Oladipo,2013,1,2,NBA 2K25,2024-25,80,Victor Oladipo,2013,2
Otto Porter Jr.,2013,1,3,NBA 2K14,2013-14,73,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K15,2014-15,75,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K16,2015-16,77,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K17,2016-17,80,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K18,2017-18,81,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K19,2018-19,82,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K20,2019-20,80,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K21,2020-21,79,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K22,2021-22,78,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K23,2022-23,76,Otto Porter Jr.,2013,3
Otto Porter Jr.,2013,1,3,NBA 2K24,2023-24,75,Otto Porter Jr.,2013,3
Cody Zeller,2013,1,4,NBA 2K14,2013-14,72,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K15,2014-15,74,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K16,2015-16,76,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K17,2016-17,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K18,2017-18,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K19,2018-19,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K20,2019-20,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K21,2020-21,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K22,2021-22,77,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K23,2022-23,76,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K24,2023-24,75,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K25,2024-25,74,Cody Zeller,2013,4
Cody Zeller,2013,1,4,NBA 2K26,2025-26,73,Cody Zeller,2013,4
Alex Len,2013,1,5,NBA 2K14,2013-14,70,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K15,2014-15,72,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K16,2015-16,73,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K17,2016-17,74,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K18,2017-18,74,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K19,2018-19,74,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K20,2019-20,73,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K21,2020-21,72,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K22,2021-22,71,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K23,2022-23,71,Alex Len,2013,5
Alex Len,2013,1,5,NBA 2K24,2023-24,70,Alex Len,2013,5
Nerlens Noel,2013,1,6,NBA 2K14,2013-14,77,Nerlens Noel,2013,6
Nerlens Noel,2013,1,6,NBA 2K15,2014-15,79,Nerlens Noel,2013,6
Nerlens Noel,2013,1,6,NBA 2K16,2015-16,79,Nerlens Noel,2013,6
Nerlens Noel,2013,1,6,NBA 2K17,2016-17,79,Nerlens Noel,2013,6
